X,Y,Z
0.7054497465511466,3.208474793974352,3.059634512544349
0.6919347581592894,4.714125959541365,4.246223528662219
-0.1352037492328313,5.553213902330589,-0.4603247396950798
0.7085959450426403,4.221396035567063,3.598803558544967
0.006977840073714304,5.935711094917805,0.5778759660685497
0.5090982026766814,2.390868336170684,1.408529964912439
-0.4385831345557621,6.23016025963713,-2.542145015895217
-1.174310356049101,8.88687803394603,-9.8661319634481
-0.281604443597171,4.146623433272004,-0.797293522859598
0.6377162015242924,3.628603046623554,2.652110168121197
-0.3402872135810655,5.941992786766831,-1.241586719446087
-0.5383586676858748,13.96317424519071,-6.890316178234304
-0.7677128029777723,5.992222550577262,-4.501038994198888
-0.174188837818933,3.943893025871513,-0.4207087904286116
0.219118809986533,5.444512092175223,1.912327123500698
-0.07983536429275526,4.942747619974132,-0.07648630763375114
0.7609192887575389,3.198526955403596,3.34299446973015
0.01125918734894985,3.195187025407352,0.9614494618340617
0.1349853374889073,5.224730606401007,0.7267730414578439
-0.2822953547193554,6.458363020330633,-1.185666309177844
0.07893874319817248,2.962158981787816,0.2551618375370091
0.1592111219059927,4.950847624533028,0.9847552700724765
-1.266404275898302,7.6876037215405,-9.715121299590542
-0.4712952562072337,6.019318684721876,-2.827733114852041
0.5645695683759471,3.373788099818607,2.819872145281259
-0.3924366005383482,4.069331601084646,-1.474473088128519
0.1203631353347997,5.72660473810633,1.254836965510378
0.6257105802337094,2.273785598561306,1.776790206165932
-1.009753568379221,6.43423738384573,-5.829823305179737
0.07762653888085118,3.353813692802316,0.2873117107279639
0.1390605849726962,4.614561907766168,1.545581460484373
-0.5730023607854028,5.166463505037841,-2.285114030943535
-0.08838896634642109,5.635314201137076,-0.01833696483652519
-0.1670189908874048,3.711546490674341,-0.1068893328654429
1.059448673281376,4.50633815280807,5.401407603806216
0.6867658286360315,5.13668809784359,3.546530325232735
0.4834405916324434,14.53928437237798,7.55168585511567
-0.3591547368989959,6.497656792823379,-1.851129271725026
-0.1349869642872293,5.670625828394271,-0.2216426749619285
1.130517968140458,3.859479072162843,5.164031556376615
0.3324395777883325,3.707683912877661,2.141408636818949
1.258735243770263,3.044748650993052,4.375185627204214
-0.3547064784112271,4.443312808670819,-1.379454436611844
